visitorid,itemid,predicted_prob
20065,124721,0.117773235
20066,211723,0.006091583
20085,289761,0.061555933
20215,75822,0.48363197
20215,75822,0.48363197
20230,32434,0.031520348
20269,242976,0.04015853
20291,276848,0.28370038
20291,419890,0.13525975
20314,429399,0.6181273
20314,429399,0.6181273
20314,429399,0.6181273
20322,20671,0.022899259
20352,246612,0.22014043
20372,452852,0.0886648
20375,2657,0.11643685
20375,55561,0.10832003
20375,216413,0.08326873
20393,331633,0.010532997
20418,80858,0.9341642
20418,80858,0.9341642
20418,80858,0.9341642
20434,65093,0.02939782
20457,186573,0.31021807
20457,415065,0.19282876
20457,82905,0.19260612
20457,387265,0.058239922
20473,429607,0.02912493
20495,125963,0.005077088
20530,248665,0.056174036
20572,430157,0.02703472
20592,45844,0.009487986
20611,375091,0.006091583
20655,416947,0.07980885
20680,192064,0.012744337
20695,92678,0.0619141
20705,334273,0.06623689
20726,341482,0.118009925
20729,258205,0.0069554606
20752,219688,0.0075323586
20849,216266,0.18935466
20849,384195,0.12305806
20849,188266,0.054813884
20849,119873,0.049323794
20892,56924,0.017999299
20897,201904,0.4186315
20903,101094,0.0826953
21004,181142,0.71732223
21004,181142,0.68464947
21004,181142,0.67621565
21004,181142,0.67621565
21048,462461,0.29660258
21073,338608,0.012086782
21084,220348,0.016348079
21108,341548,0.09156965
21164,190463,0.1003534
21164,190463,0.1003534
21183,32588,0.008239612
21198,234390,0.5521976
21198,234390,0.5521976
21199,125440,0.048413105
21212,242730,0.017789945
21225,124814,0.023695398
21229,332620,0.43569535
21229,332620,0.43569535
21263,278612,0.04714265
21302,171814,0.8210901
21302,171814,0.8210901
21302,171814,0.8210901
21302,171814,0.8210901
21302,171814,0.8178987
21303,117446,0.03990442
21317,356861,0.17769611
21333,391289,0.05093623
21390,380379,0.00878372
21407,338014,0.007662861
21417,335975,0.049788628
21434,57180,0.22206539
21438,336726,0.3776101
21438,336726,0.3776101
21454,462983,0.05783895
21454,169431,0.03167987
21469,395776,0.007662861
21530,331276,0.01603603
21590,383060,0.30798894
21590,383060,0.30798894
21592,303772,0.2791541
21592,303772,0.2791541
21592,147812,0.08205293
21625,243091,0.026505684
21668,46156,0.10553546
21668,281103,0.056801714
21679,65927,0.017750444
21695,62657,0.015119817
21751,48703,0.11606779
21779,295180,0.009487986
21803,187129,0.03628948
21858,240062,0.051822584
21952,386056,0.17190088
21978,188871,0.034258157
22003,405268,0.07855941
22065,364244,0.007813231
22090,205566,0.823863
22090,205566,0.823863
22090,205566,0.7856143
22098,151043,0.37729028
22098,378298,0.3193956
22098,378298,0.23505956
22114,409788,0.014150165
22115,87390,0.019668886
22133,459198,0.0072815455
22148,359251,0.06381214
22148,428827,0.05419989
22190,357564,0.059200294
22234,432478,0.17202215
22246,296673,0.063058354
22246,223302,0.02908306
22302,365787,0.054700468
22392,195809,0.007175856
22448,199551,0.006091583
22472,43568,0.26004726
22472,197882,0.08908298
22484,374698,0.60434586
22484,374698,0.48055613
22486,318707,0.008239612
22496,94230,0.031667523
22519,26634,0.05443039
22519,393111,0.004897296
22546,258203,0.022860035
22555,449224,0.17883961
22555,431269,0.06977577
22568,350860,0.01350123
22596,299915,0.8325316
22596,299915,0.8325316
22596,299915,0.8325316
22615,291664,0.16970322
22626,105315,0.5661419
22626,105315,0.5661419
22626,105315,0.5661419
22626,441512,0.22161953
22626,91874,0.14640482
22646,399031,0.06760714
22646,371398,0.06142266
22650,128758,0.05691658
22676,422113,0.08123631
22695,155094,0.052790448
22695,75630,0.03294745
22737,151444,0.096404456
22766,378961,0.012033854
22770,122526,0.5805802
22770,122526,0.5805802
22804,288795,0.121587634
22804,286324,0.06862343
22804,252566,0.06862343
22808,5411,0.027693713
22853,425448,0.026505684
22871,163076,0.023447301
22878,236678,0.106854975
22893,24215,0.05792269
22897,80858,0.017101526
22903,84321,0.07543332
22944,328901,0.43899444
22944,331526,0.13525975
22984,136056,0.24678056
23005,405493,0.08871962
23016,410583,0.07794115
23045,407992,0.07363684
23049,201267,0.06644377
23049,247633,0.030704223
23064,229180,0.013059029
23082,378287,0.068966314
23149,52586,0.02275035
23157,184959,0.027194778
23168,345334,0.10185104
23203,67773,0.06183934
23218,206365,0.034627102
23249,72121,0.017094882
23304,251776,0.07751423
23304,219512,0.021480868
23311,301324,0.558138
23311,301324,0.558138
23375,426690,0.033472747
23401,33182,0.5224892
23401,33182,0.5224892
23401,32843,0.4242007
23401,20981,0.42207664
23401,89096,0.34942695
23430,104982,0.09618494
23487,410710,0.007175856
23506,437077,0.013059029
23544,371664,0.0075323586
23572,23584,0.24276768
23572,23584,0.24276768
23572,127912,0.1496367
23572,205379,0.1496367
23572,72349,0.1496367
23582,252290,0.057892077
23603,408310,0.08856194
23685,171050,0.014923052
23689,333195,0.015164489
23720,376072,0.22206539
23738,100044,0.54193974
23738,100044,0.54193974
23738,231533,0.5284535
23738,425228,0.47936085
23738,299365,0.3928313
23798,444130,0.09562307
23798,1447,0.09562307
23798,298784,0.09562307
23806,89775,0.792988
23806,89775,0.792988
23806,89775,0.792988
23806,82232,0.77248263
23806,82232,0.77248263
23926,444741,0.52414197
23926,444741,0.52414197
23943,292444,0.33574685
23943,243980,0.29236385
23943,399031,0.2702457
23943,174538,0.20487244
23943,128443,0.174397
23947,219232,0.007673459
23955,238828,0.02693341
23974,19976,0.026404267
23980,93144,0.26288253
23980,374673,0.08858699
23980,96924,0.0064085894
23981,126044,0.039708585
24005,181520,0.01012467
24054,328692,0.046778988
24066,356029,0.32827672
24066,69697,0.3219527
24066,69697,0.3219527
24066,146855,0.29777884
24096,463663,0.09629824
24116,257040,0.07904797
24116,412324,0.04455506
24136,258603,0.007662861
24180,160380,0.3776101
24180,160380,0.3776101
24192,238426,0.013749547
24210,91582,0.10212893
24210,251565,0.10212893
24210,274335,0.08969718
24242,320566,0.7565607
24242,320566,0.7565607
24242,320566,0.72282356
24242,320566,0.72282356
24242,320566,0.72282356
24265,451088,0.10185104
24269,163856,0.32661596
24269,223829,0.30700493
24269,280516,0.27513587
24269,27800,0.2609552
24269,190264,0.25941715
24377,171265,0.011542835
24392,245433,0.0052812714
24451,236416,0.06283755
24455,97890,0.043328486
24455,403714,0.021212198
24473,259114,0.7528111
24473,48704,0.6187076
24473,48704,0.6187076
24473,48704,0.6187076
24473,54875,0.6008867
24522,289927,0.044190448
24559,302311,0.31640345
24559,384424,0.21767217
24559,384424,0.21767217
24564,425881,0.0069554606
24594,383609,0.23068854
24650,166140,0.0064996555
24659,225782,0.031580806
24668,101202,0.0075323586
24674,328440,0.017789945
24685,23707,0.08986323
24696,234493,0.052266903
24696,344723,0.022345986
24700,86185,0.11410163
24701,442793,0.04454689
24743,81154,0.06747031
24746,102049,0.007175856
24769,55364,0.028444327
24782,213469,0.009487986
24805,119538,0.5591934
24805,119538,0.5591934
24814,391770,0.10185104
24821,184929,0.008948051
24832,113078,0.007523787
24854,116320,0.023823464
24872,41605,0.086126156
24914,49229,0.13862094
24919,298009,0.0051474557
24993,147240,0.01603603
25006,281733,0.007175856
25024,216781,0.01603603
25043,16211,0.22206539
25045,343520,0.017750444
25064,184998,0.019610092
25088,129801,0.033218578
25093,387488,0.04298018
25122,190192,0.02939782
25166,130352,0.064679794
25192,358089,0.008239612
25237,392074,0.062199526
25281,209994,0.05910743
25286,144168,0.025361868
25294,98078,0.62627447
25294,98078,0.62627447
25294,98078,0.62627447
25294,399531,0.56473535
25294,399531,0.56473535
25297,250252,0.14896002
25300,323057,0.065803476
25346,356861,0.02358641
25379,279957,0.007662861
25415,114288,0.009487986
25417,219488,0.019583168
25421,241067,0.38870153
25421,241067,0.34161633
25421,361273,0.127032
25421,164813,0.127032
25435,43756,0.043042615
25476,328167,0.06381623
25496,55065,0.0052812714
25560,102306,0.11016281
25560,219882,0.023715695
25626,445105,0.063814215
25632,250019,0.093033805
25666,396683,0.014150165
25796,439935,0.2883237
25796,439935,0.2883237
25819,378336,0.06183934
25821,102229,0.04273272
25822,151874,0.006091583
25833,385502,0.005529304
25848,249899,0.007175856
25859,382937,0.013749547
25904,30974,0.023868786
25911,303049,0.0072815455
25964,296498,0.048337344
25995,79668,0.00878372
25999,251363,0.007081751
26007,164276,0.020115137
26033,141143,0.08342613
26043,457759,0.027356846
26120,13576,0.030219639
26178,129974,0.05587252
26178,147555,0.051231634
26191,271801,0.082789525
26225,84160,0.10286698
26252,237422,0.10443488
26277,114890,0.0052812714
26301,393134,0.46106595
26301,437843,0.28463054
26301,437843,0.28463054
26338,25549,0.25083497
26434,139487,0.023360727
26441,310156,0.10185104
26462,270345,0.015082159
26465,166767,0.09597608
26470,419588,0.009487986
26510,186214,0.10444209
26515,333583,0.062332053
26518,50473,0.007175856
26589,134430,0.009487986
26595,114971,0.08828762
26616,19241,0.10298454
26616,225257,0.06560982
26633,141328,0.5305541
26633,141328,0.501719
26633,141328,0.46706486
26633,141328,0.43883267
26633,141328,0.43597192
26638,258622,0.54377645
26638,166495,0.4873157
26638,166495,0.4873157
26638,258622,0.45409697
26638,258622,0.45409697
26700,222707,0.17841387
26700,223613,0.1065798
26700,97770,0.1065798
26794,152148,0.13073367
26794,343502,0.08766003
26794,89232,0.08675402
26817,80435,0.23879626
26817,227318,0.20217508
26817,271017,0.1583799
26817,62188,0.120402776
26845,264636,0.049224187
26846,116703,0.08740497
26857,278132,0.08807755
26858,245043,0.007662861
26974,60931,0.07980885
26977,81669,0.022860035
26989,370653,0.0071978075
26992,355301,0.03435234
27016,27418,0.0075323586
27023,112617,0.032934204
27081,438212,0.030184435
27103,339055,0.6657783
27131,416325,0.07674946
27140,48343,0.0668794
27184,300882,0.18908536
27184,300882,0.18908536
27230,114866,0.08017076
27235,226911,0.11410163
27237,184370,0.3814399
27237,184370,0.3814399
27243,442087,0.03765812
27290,324756,0.14928302
27300,16116,0.6625407
27300,16116,0.4683728
27316,61333,0.006709311
27325,135049,0.014150165
27364,465099,0.006633294
27370,408504,0.5254681
27370,397650,0.19667989
27370,397650,0.19667989
27370,20195,0.19609202
27401,301492,0.040160626
27407,395250,0.007662861
27443,459475,0.07798596
27445,141908,0.056116782
27503,116875,0.013885465
27535,405272,0.014150165
27567,323718,0.03890436
27614,284397,0.061115243
27647,139898,0.06818867
27722,444109,0.012744337
27802,292308,0.007813231
27848,459910,0.038749516
27854,252642,0.009487986
27855,387880,0.44334617
27855,387880,0.44334617
27876,82593,0.40624964
27876,82593,0.40624964
27876,354745,0.27885717
27940,111379,0.4802055
27940,111379,0.47428292
27940,329880,0.45485738
27940,349815,0.287341
27964,420960,0.11161302
27964,420960,0.11161302
27964,188148,0.11124358
27964,283916,0.07865947
27997,79537,0.0795897
28004,385139,0.007926996
28032,38532,0.013059029
28043,438756,0.05956711
28046,439191,0.01956323
28093,283129,0.10185104
28108,129611,0.018173737
28130,165030,0.042171925
28142,29100,0.008247837
28203,262908,0.007926996
28223,269278,0.03257086
28262,201284,0.44931233
28262,202020,0.44931233
28262,202020,0.44931233
28283,363206,0.05517731
28293,455168,0.0072470387
28297,157318,0.054532584
28394,430668,0.007175856
28420,370653,0.0045685656
28433,279379,0.11002845
28449,71119,0.1219997
28449,152241,0.112257116
28465,227781,0.027959691
28499,328336,0.086126156
28567,20296,0.0064996555
28571,350287,0.40662608
28571,350287,0.40662608
28571,3203,0.38569722
28582,225989,0.54737216
28582,225989,0.48011726
28582,225989,0.48011726
28582,307754,0.08583272
28584,372087,0.5124495
28584,372087,0.51160115
28584,93941,0.34407946
28584,272527,0.017402772
28669,262051,0.59858924
28669,262051,0.59858924
28669,20464,0.18879664
28679,82557,0.023823464
28721,305555,0.056905024
28769,263258,0.6374189
28769,263258,0.6374189
28782,437027,0.01672377
28809,79378,0.49554753
28809,79378,0.49554753
28834,274798,0.45466256
28834,274798,0.45466256
28834,161623,0.3608935
28834,103221,0.28856024
28834,115426,0.22231178
28836,246532,0.71607023
28836,246532,0.71607023
28836,246532,0.71607023
28881,104982,0.035937853
28901,309821,0.2750145
28906,114487,0.24678056
28941,97006,0.07353322
28946,216678,0.07005008
28957,81246,0.04591301
28961,142231,0.006709311
28975,124162,0.012086782
29007,417897,0.025768643
29007,323211,0.021622574
29009,44631,0.08955683
29045,209943,0.007673459
29088,464541,0.05691347
29119,459752,0.76916575
29119,459752,0.76916575
29119,459752,0.76916575
29124,369397,0.008021842
29138,311488,0.030783756
29138,39856,0.030783756
29144,371241,0.007926996
29150,264183,0.012603682
29228,335975,0.0049233963
29270,243169,0.8210305
29270,243169,0.8210305
29270,243169,0.8210305
29278,211827,0.10185104
29311,376418,0.33683896
29311,55731,0.33666527
29322,93278,0.6657783
29357,428040,0.05439381
29366,150499,0.017789945
29399,28384,0.024867235
29404,304390,0.0441817
29495,90848,0.02939782
29502,184086,0.061220404
29570,198934,0.65005946
29570,198934,0.65005946
29625,52236,0.008948051
29712,3000,0.03149381
29719,381583,0.009073034
29836,313782,0.06691264
29839,437170,0.0072470387
29949,329279,0.505162
29949,329279,0.505162
29950,317600,0.10185104
30018,395425,0.007662861
30030,179290,0.117742494
30065,13844,0.69614726
30065,13844,0.69614726
30065,13844,0.69614726
30065,13844,0.69614726
30065,351530,0.6058631
30075,307398,0.008075429
30080,273971,0.07363684
30093,91363,0.16026464
30133,410122,0.06380493
30153,13855,0.037158318
30154,461765,0.080351986
30154,41422,0.07466691
30163,2861,0.33924282
30163,2861,0.32612118
30163,2861,0.32612118
30163,2861,0.20937668
30163,2861,0.15755351
30169,70503,0.009073034
30231,38483,0.30711478
30231,48072,0.24925476
30231,279457,0.24088211
30231,325852,0.1802516
30231,243241,0.119583726
30245,407051,0.017999299
30274,101788,0.007662861
30288,70810,0.027194778
30343,32730,0.057793487
30369,21013,0.037015423
30380,307018,0.0096653635
30473,260821,0.57373375
30473,260821,0.57373375
30502,266553,0.053530723
30557,291877,0.13852538
30557,281103,0.051450443
30559,44488,0.06183934
30654,297753,0.080575936
30674,303704,0.33565748
30674,303704,0.33565748
30736,257675,0.6109343
30736,257675,0.6109343
30736,227458,0.6109343
30736,227458,0.6109343
30736,2524,0.34314516
30759,256570,0.056565538
30802,413250,0.039552346
30848,412120,0.38151798
30848,412120,0.36346388
30848,412120,0.36346388
30848,412120,0.34228152
30848,412120,0.33067012
30888,318594,0.04642027
30888,261573,0.034620833
30893,41217,0.36317804
30893,41217,0.36317804
30893,456895,0.12096835
30893,251751,0.12096835
30900,116480,0.02939782
30909,341482,0.06320865
30914,249497,0.014150165
30924,369702,0.49595308
30924,369702,0.3573375
30924,111553,0.1803311
30925,392146,0.07850994
30987,265912,0.008239612
31036,98467,0.07342113
31051,220872,0.019683167
31056,438135,0.012086782
31124,333583,0.5199968
31124,333583,0.47702986
31163,112947,0.009394099
31175,272527,0.006159011
31188,178998,0.02693341
31233,197200,0.06606324
31234,128852,0.0074576777
31237,7215,0.024333155
31237,447184,0.024333155
31247,307925,0.006091583
31251,36895,0.006709311
31291,195594,0.007926996
31315,128651,0.06183934
31330,88495,0.023715695
31330,309492,0.023715695
31347,124919,0.1377872
31390,273818,0.073091775
31434,456578,0.039652463
31450,21369,0.0096653635
31470,298821,0.007813231
31493,266526,0.004688685
31508,454671,0.04929334
31544,242245,0.5334617
31544,242245,0.5334617
31577,84253,0.008075429
31610,233974,0.08251008
31627,74505,0.060850583
31627,156176,0.060850583
31664,62211,0.087318994
31689,369928,0.086126156
31704,43887,0.10185104
31743,361742,0.16233043
31743,361742,0.16233043
31744,343057,0.007902662
31812,129209,0.007813231
31826,280760,0.18137103
31826,162474,0.11289482
31826,250252,0.061356984
31903,393733,0.5850957
31903,393733,0.5850957
31911,254100,0.029201696
31916,12372,0.07850994
31949,4023,0.02939782
31955,260957,0.16836266
31965,36626,0.02425411
32006,454671,0.37484053
32006,454671,0.37484053
32009,11311,0.11469358
32160,80858,0.83487105
32160,80858,0.83487105
32160,119737,0.46343508
32160,119737,0.46343508
32160,143860,0.45904428
32168,309436,0.006091583
32252,133138,0.2291078
32252,133138,0.19848205
32282,384470,0.8280357
32282,110151,0.78096604
32282,384470,0.7673913
32282,384470,0.7633294
32282,384470,0.76267153
32306,303425,0.013749547
32389,98728,0.07178401
32448,298009,0.0041023637
32459,402208,0.10185104
32500,133907,0.14851171
32518,131196,0.83604276
32518,131196,0.83604276
32518,131196,0.83604276
32522,377331,0.021555739
32532,389533,0.0059185266
32572,123750,0.14985137
32614,77233,0.5859831
32614,77233,0.5859831
32614,77233,0.5859831
32614,77233,0.5859831
32614,360821,0.39344198
32616,273971,0.043042615
32626,238132,0.07721414
32639,288418,0.16614652
32639,224614,0.15463628
32641,189858,0.17532784
32641,77117,0.16169512
32641,285279,0.13515049
32641,451027,0.108729966
32679,448494,0.030350784
32696,340190,0.03240779
32714,68000,0.16605687
32714,68000,0.16605687
32727,287667,0.0074576777
32778,19572,0.5949889
32801,210336,0.10539496
32801,221973,0.08753222
32803,364449,0.6757616
32803,364449,0.6757616
32816,179638,0.017999299
32820,441966,0.036990285
32852,163309,0.018173737
32868,351797,0.029201696
32873,293945,0.007848433
32899,65353,0.00878372
32941,337046,0.027356846
32942,120379,0.013749547
32944,241304,0.00369773
32951,430488,0.007813231
32987,333902,0.10185104
33002,164772,0.0072470387
33027,138201,0.12550355
33027,423563,0.06831604
33027,206308,0.06831604
33072,365992,0.0036781856
33081,300766,0.04401952
33094,230953,0.013059029
33166,377216,0.23627329
33166,49676,0.11754264
33166,214264,0.084214136
33171,421790,0.06597108
33180,271530,0.006633294
33196,31239,0.79966694
33196,31239,0.79966694
33196,30336,0.7948216
33196,31239,0.79326445
